layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,layers_5,length_5
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.2138892,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,17.0,3656.0,80.0,week3_monday.tcpdump,4009,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.2172368,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3656.0,week3_monday.tcpdump,4010,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.292922,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,2.0,3717.0,80.0,week3_monday.tcpdump,4011,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.2973788,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,18.0,80.0,3717.0,week3_monday.tcpdump,4012,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.298088,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3717.0,80.0,week3_monday.tcpdump,4013,,,,
Ether,291,IP,277,TCP,257.0,HTTP,237.0,921503290.298834,291,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,24.0,3717.0,80.0,week3_monday.tcpdump,4014,HTTPRequest,237.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.321306,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3717.0,week3_monday.tcpdump,4015,,,,
Ether,349,IP,335,TCP,315.0,HTTP,295.0,921503290.327725,349,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,24.0,80.0,3717.0,week3_monday.tcpdump,4016,HTTPResponse,295.0,Raw,71.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.327826,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,17.0,80.0,3717.0,week3_monday.tcpdump,4017,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.328717,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3717.0,80.0,week3_monday.tcpdump,4018,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.3297348,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,17.0,3717.0,80.0,week3_monday.tcpdump,4019,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.332238,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,2.0,3718.0,80.0,week3_monday.tcpdump,4020,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.333298,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3717.0,week3_monday.tcpdump,4021,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.335423,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,18.0,80.0,3718.0,week3_monday.tcpdump,4022,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.336082,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3718.0,80.0,week3_monday.tcpdump,4023,,,,
Ether,292,IP,278,TCP,258.0,HTTP,238.0,921503290.3367132,292,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,24.0,3718.0,80.0,week3_monday.tcpdump,4024,HTTPRequest,238.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.35134,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3718.0,week3_monday.tcpdump,4025,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503290.361734,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3718.0,week3_monday.tcpdump,4026,HTTPResponse,1460.0,Raw,1233.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503290.36296,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,24.0,80.0,3718.0,week3_monday.tcpdump,4027,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.365476,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3718.0,80.0,week3_monday.tcpdump,4028,,,,
Ether,85,IP,71,TCP,51.0,HTTP,31.0,921503290.369058,85,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,24.0,80.0,3718.0,week3_monday.tcpdump,4029,Raw,31.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.369155,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,17.0,80.0,3718.0,week3_monday.tcpdump,4030,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.369951,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3718.0,80.0,week3_monday.tcpdump,4031,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.370608,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,17.0,3718.0,80.0,week3_monday.tcpdump,4032,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.37301,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,2.0,3777.0,80.0,week3_monday.tcpdump,4033,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.374351,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3718.0,week3_monday.tcpdump,4034,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.376492,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,18.0,80.0,3777.0,week3_monday.tcpdump,4035,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.377154,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3777.0,80.0,week3_monday.tcpdump,4036,,,,
Ether,287,IP,273,TCP,253.0,HTTP,233.0,921503290.377764,287,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,24.0,3777.0,80.0,week3_monday.tcpdump,4037,HTTPRequest,233.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.391294,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3777.0,week3_monday.tcpdump,4038,,,,
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,921503290.4013152,1078,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,24.0,80.0,3777.0,week3_monday.tcpdump,4039,HTTPResponse,1024.0,Raw,798.0
Ether,621,IP,607,TCP,587.0,HTTP,567.0,921503290.40183,621,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,24.0,80.0,3777.0,week3_monday.tcpdump,4040,Raw,567.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.40195,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,17.0,80.0,3777.0,week3_monday.tcpdump,4041,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.403356,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3777.0,80.0,week3_monday.tcpdump,4042,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.404394,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,17.0,3777.0,80.0,week3_monday.tcpdump,4043,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.406883,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,2.0,3778.0,80.0,week3_monday.tcpdump,4044,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.40791,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3777.0,week3_monday.tcpdump,4045,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.4100368,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,18.0,80.0,3778.0,week3_monday.tcpdump,4046,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.410694,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3778.0,80.0,week3_monday.tcpdump,4047,,,,
Ether,288,IP,274,TCP,254.0,HTTP,234.0,921503290.411306,288,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,24.0,3778.0,80.0,week3_monday.tcpdump,4048,HTTPRequest,234.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.431284,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3778.0,week3_monday.tcpdump,4049,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503290.442575,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3778.0,week3_monday.tcpdump,4050,HTTPResponse,1460.0,Raw,1234.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921503290.443832,1514,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3778.0,week3_monday.tcpdump,4051,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.455477,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3778.0,80.0,week3_monday.tcpdump,4052,,,,
Ether,530,IP,516,TCP,496.0,HTTP,476.0,921503290.45934,530,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,24.0,80.0,3778.0,week3_monday.tcpdump,4053,Raw,476.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.45943,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,17.0,80.0,3778.0,week3_monday.tcpdump,4054,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.460433,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3778.0,80.0,week3_monday.tcpdump,4055,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.461473,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,17.0,3778.0,80.0,week3_monday.tcpdump,4056,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.464118,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,2.0,3837.0,80.0,week3_monday.tcpdump,4057,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.464838,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3778.0,week3_monday.tcpdump,4058,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503290.466981,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,18.0,80.0,3837.0,week3_monday.tcpdump,4059,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.4676448,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3837.0,80.0,week3_monday.tcpdump,4060,,,,
Ether,293,IP,279,TCP,259.0,HTTP,239.0,921503290.468263,293,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,24.0,3837.0,80.0,week3_monday.tcpdump,4061,HTTPRequest,239.0,,
Ether,339,IP,325,TCP,305.0,HTTP,285.0,921503290.4885132,339,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,24.0,80.0,3837.0,week3_monday.tcpdump,4062,HTTPResponse,285.0,Raw,61.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.488615,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,17.0,80.0,3837.0,week3_monday.tcpdump,4063,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.4894812,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,16.0,3837.0,80.0,week3_monday.tcpdump,4064,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.4907732,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.114.168,207.46.130.14,17.0,3837.0,80.0,week3_monday.tcpdump,4065,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503290.4940268,60,00:60:97:de:54:36,00:10:7b:38:46:32,207.46.130.14,172.16.114.168,16.0,80.0,3837.0,week3_monday.tcpdump,4066,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503291.742829,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4067,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503292.743712,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4068,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503293.74401,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4069,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503294.744428,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4070,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503295.743494,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4071,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503296.7443788,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4072,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503297.7435788,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4073,,,,
Ether,60,Raw,46,,,,,921503297.961894,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_monday.tcpdump,4074,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503299.2434868,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4075,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503300.2443768,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4076,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503301.24423,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4077,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503302.2446028,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4078,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503303.243804,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4079,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503304.244972,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4080,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503305.243092,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4081,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503306.2436688,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4082,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503307.2435312,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4083,,,,
Ether,60,Raw,46,,,,,921503307.9616412,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_monday.tcpdump,4084,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503308.7435788,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4085,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503309.745386,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4086,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503310.744132,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4087,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503311.391503,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,2.0,1263.0,25.0,week3_monday.tcpdump,4088,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503311.3923348,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,18.0,25.0,1263.0,week3_monday.tcpdump,4089,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503311.392548,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,16.0,1263.0,25.0,week3_monday.tcpdump,4090,,,,
Ether,86,IP,72,UDP,52.0,DNS,44.0,921503311.4065188,86,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.20,192.168.1.20,,53.0,53.0,week3_monday.tcpdump,4091,,,,
Ether,152,IP,138,UDP,118.0,DNS,110.0,921503311.410464,152,00:60:97:de:54:36,00:10:7b:38:46:32,192.168.1.20,172.16.112.20,,53.0,53.0,week3_monday.tcpdump,4092,,,,
Ether,140,IP,126,TCP,106.0,SMTPResponse,86.0,921503311.429459,140,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,24.0,25.0,1263.0,week3_monday.tcpdump,4093,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503311.447723,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,16.0,1263.0,25.0,week3_monday.tcpdump,4094,,,,
Ether,78,IP,64,TCP,44.0,SMTPRequest,24.0,921503311.474734,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,24.0,1263.0,25.0,week3_monday.tcpdump,4095,,,,
Ether,80,IP,66,TCP,46.0,SMTPResponse,26.0,921503311.475625,80,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,24.0,25.0,1263.0,week3_monday.tcpdump,4096,,,,
Ether,78,IP,64,TCP,44.0,SMTPRequest,24.0,921503311.476095,78,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,24.0,1263.0,25.0,week3_monday.tcpdump,4097,,,,
Ether,100,IP,86,TCP,66.0,SMTPResponse,46.0,921503311.476943,100,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,24.0,25.0,1263.0,week3_monday.tcpdump,4098,,,,
Ether,91,IP,77,TCP,57.0,SMTPRequest,37.0,921503311.477264,91,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,24.0,1263.0,25.0,week3_monday.tcpdump,4099,,,,
Ether,98,IP,84,TCP,64.0,SMTPResponse,44.0,921503311.478074,98,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,24.0,25.0,1263.0,week3_monday.tcpdump,4100,,,,
Ether,94,IP,80,TCP,60.0,SMTPRequest,40.0,921503311.47845,94,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,24.0,1263.0,25.0,week3_monday.tcpdump,4101,,,,
Ether,93,IP,79,TCP,59.0,SMTPResponse,39.0,921503311.479256,93,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,24.0,25.0,1263.0,week3_monday.tcpdump,4102,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921503311.479553,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,24.0,1263.0,25.0,week3_monday.tcpdump,4103,,,,
Ether,104,IP,90,TCP,70.0,SMTPResponse,50.0,921503311.48188,104,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,24.0,25.0,1263.0,week3_monday.tcpdump,4104,,,,
Ether,1078,IP,1064,TCP,1044.0,SMTPRequest,1024.0,921503311.483041,1078,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,24.0,1263.0,25.0,week3_monday.tcpdump,4105,,,,
Ether,1514,IP,1500,TCP,1480.0,SMTPRequest,1460.0,921503311.484274,1514,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,16.0,1263.0,25.0,week3_monday.tcpdump,4106,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503311.4952288,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,16.0,25.0,1263.0,week3_monday.tcpdump,4107,,,,
Ether,1293,IP,1279,TCP,1259.0,SMTPRequest,1239.0,921503311.496412,1293,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,24.0,1263.0,25.0,week3_monday.tcpdump,4108,,,,
Ether,73,IP,59,TCP,39.0,SMTPResponse,19.0,921503311.500641,73,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,24.0,25.0,1263.0,week3_monday.tcpdump,4109,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921503311.500878,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,24.0,1263.0,25.0,week3_monday.tcpdump,4110,,,,
Ether,78,IP,64,TCP,44.0,SMTPResponse,24.0,921503311.501632,78,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,24.0,25.0,1263.0,week3_monday.tcpdump,4111,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503311.502524,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,17.0,25.0,1263.0,week3_monday.tcpdump,4112,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503311.502698,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,16.0,1263.0,25.0,week3_monday.tcpdump,4113,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503311.503697,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.113.105,17.0,1263.0,25.0,week3_monday.tcpdump,4114,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503311.504366,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.113.105,195.73.151.50,16.0,25.0,1263.0,week3_monday.tcpdump,4115,,,,
Ether,66,IP,52,UDP,32.0,RIP,24.0,921503311.9670053,66,00:10:7b:38:46:32,01:00:5e:00:00:09,192.168.1.1,224.0.0.9,,520.0,520.0,week3_monday.tcpdump,4116,RIPEntry,20.0,,
Dot3,54,LLC,40,Raw,37.0,,,921503312.743194,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4117,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503313.743586,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4118,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503314.74445,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4119,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503315.743511,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4120,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503316.744654,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4121,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503317.7458632,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4122,,,,
Ether,60,Raw,46,,,,,921503318.121675,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_monday.tcpdump,4123,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503318.906918,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.100,2.0,1264.0,21.0,week3_monday.tcpdump,4124,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921503318.911694,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.7.248.153,18.0,21.0,1264.0,week3_monday.tcpdump,4125,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503318.911878,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.100,16.0,1264.0,21.0,week3_monday.tcpdump,4126,,,,
Ether,101,IP,87,TCP,67.0,FTPResponse,47.0,921503318.923183,101,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.7.248.153,24.0,21.0,1264.0,week3_monday.tcpdump,4127,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503318.9376428,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.100,16.0,1264.0,21.0,week3_monday.tcpdump,4128,,,,
Ether,70,IP,56,TCP,36.0,FTPRequest,16.0,921503319.258857,70,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.100,24.0,1264.0,21.0,week3_monday.tcpdump,4129,,,,
Ether,126,IP,112,TCP,92.0,FTPResponse,72.0,921503319.259801,126,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.7.248.153,24.0,21.0,1264.0,week3_monday.tcpdump,4130,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503319.277642,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.100,16.0,1264.0,21.0,week3_monday.tcpdump,4131,,,,
Ether,84,IP,70,TCP,50.0,FTPRequest,30.0,921503319.82835,84,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.100,24.0,1264.0,21.0,week3_monday.tcpdump,4132,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503319.9983928,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.7.248.153,16.0,21.0,1264.0,week3_monday.tcpdump,4133,,,,
Ether,85,IP,71,TCP,51.0,FTPResponse,31.0,921503320.312072,85,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.7.248.153,24.0,21.0,1264.0,week3_monday.tcpdump,4134,,,,
Ether,60,IP,46,TCP,26.0,FTPRequest,6.0,921503320.312708,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.100,24.0,1264.0,21.0,week3_monday.tcpdump,4135,,,,
Ether,82,IP,68,TCP,48.0,FTPResponse,28.0,921503320.313553,82,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,194.7.248.153,24.0,21.0,1264.0,week3_monday.tcpdump,4136,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921503320.3276428,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,194.7.248.153,172.16.112.100,16.0,1264.0,21.0,week3_monday.tcpdump,4137,,,,
Dot3,54,LLC,40,Raw,37.0,,,921503321.2436212,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_monday.tcpdump,4138,,,,
