layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_4,length_4,layers_5,length_5
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,921675958.24448,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,24.0,1169.0,25.0,week3_thursday.tcpdump,5303,,,,
Ether,60,IP,46,TCP,26.0,SMTPResponse,6.0,921675958.245606,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,24.0,25.0,1169.0,week3_thursday.tcpdump,5304,,,,
Ether,76,IP,62,TCP,42.0,SMTPRequest,22.0,921675958.246075,76,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,24.0,1169.0,25.0,week3_thursday.tcpdump,5305,,,,
Ether,63,IP,49,TCP,29.0,SMTPResponse,9.0,921675958.247612,63,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,24.0,25.0,1169.0,week3_thursday.tcpdump,5306,,,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,921675958.247946,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,24.0,1169.0,25.0,week3_thursday.tcpdump,5307,,,,
Ether,97,IP,83,TCP,63.0,SMTPResponse,43.0,921675958.249519,97,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,24.0,25.0,1169.0,week3_thursday.tcpdump,5308,,,,
Ether,92,IP,78,TCP,58.0,SMTPRequest,38.0,921675958.249881,92,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,24.0,1169.0,25.0,week3_thursday.tcpdump,5309,,,,
Ether,100,IP,86,TCP,66.0,SMTPResponse,46.0,921675958.251069,100,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,24.0,25.0,1169.0,week3_thursday.tcpdump,5310,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921675958.251381,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,24.0,1169.0,25.0,week3_thursday.tcpdump,5311,,,,
Ether,94,IP,80,TCP,60.0,SMTPResponse,40.0,921675958.259527,94,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,24.0,25.0,1169.0,week3_thursday.tcpdump,5312,,,,
Ether,564,IP,550,TCP,530.0,SMTPRequest,510.0,921675958.260224,564,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,24.0,1169.0,25.0,week3_thursday.tcpdump,5313,,,,
Ether,87,IP,73,TCP,53.0,SMTPResponse,33.0,921675958.270235,87,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,24.0,25.0,1169.0,week3_thursday.tcpdump,5314,,,,
Ether,60,IP,46,TCP,26.0,SMTPRequest,6.0,921675958.270491,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,24.0,1169.0,25.0,week3_thursday.tcpdump,5315,,,,
Ether,109,IP,95,TCP,75.0,SMTPResponse,55.0,921675958.273525,109,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,24.0,25.0,1169.0,week3_thursday.tcpdump,5316,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675958.275475,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,17.0,1169.0,25.0,week3_thursday.tcpdump,5317,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675958.276322,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,16.0,25.0,1169.0,week3_thursday.tcpdump,5318,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675958.276788,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.100,196.227.33.189,17.0,25.0,1169.0,week3_thursday.tcpdump,5319,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675958.27698,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,196.227.33.189,172.16.112.100,16.0,1169.0,25.0,week3_thursday.tcpdump,5320,,,,
Dot3,54,LLC,40,Raw,37.0,,,921675959.189805,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_thursday.tcpdump,5321,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921675959.3493367,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,2.0,4891.0,80.0,week3_thursday.tcpdump,5322,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921675959.353574,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,18.0,80.0,4891.0,week3_thursday.tcpdump,5323,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675959.354543,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,4891.0,80.0,week3_thursday.tcpdump,5324,,,,
Ether,413,IP,399,TCP,379.0,HTTP,359.0,921675959.355888,413,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,24.0,4891.0,80.0,week3_thursday.tcpdump,5325,HTTPRequest,359.0,,
Ether,252,IP,238,TCP,218.0,HTTP,198.0,921675959.362833,252,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,24.0,80.0,4891.0,week3_thursday.tcpdump,5326,HTTPResponse,198.0,Raw,142.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675959.362909,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,17.0,80.0,4891.0,week3_thursday.tcpdump,5327,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675959.363799,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,4891.0,80.0,week3_thursday.tcpdump,5328,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675959.371004,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,17.0,4891.0,80.0,week3_thursday.tcpdump,5329,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675959.37425,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,4891.0,week3_thursday.tcpdump,5330,,,,
Ether,146,IP,132,UDP,112.0,SNMP,104.0,921675959.62262,146,08:00:07:ce:05:21,00:10:7b:38:46:32,192.168.1.30,172.16.0.1,,32771.0,161.0,week3_thursday.tcpdump,5331,,,,
Ether,167,IP,153,UDP,133.0,SNMP,125.0,921675959.654186,167,00:10:7b:38:46:32,08:00:07:ce:05:21,172.16.0.1,192.168.1.30,,161.0,32771.0,week3_thursday.tcpdump,5332,,,,
Dot3,54,LLC,40,Raw,37.0,,,921675960.690935,54,08:00:09:61:aa:c9,08:00:09:61:aa:c9,,,,,,week3_thursday.tcpdump,5333,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921675961.233542,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,2.0,1168.0,80.0,week3_thursday.tcpdump,5334,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921675961.237682,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,18.0,80.0,1168.0,week3_thursday.tcpdump,5335,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.238317,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5336,,,,
Ether,413,IP,399,TCP,379.0,HTTP,359.0,921675961.351437,413,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,24.0,1168.0,80.0,week3_thursday.tcpdump,5337,HTTPRequest,359.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.367858,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5338,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.369203,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5339,HTTPResponse,1460.0,Raw,1128.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.3704288,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5340,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.372292,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5341,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.376925,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5342,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.378158,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5343,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.3793912,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5344,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.380051,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5345,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.381368,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5346,,,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.384554,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5347,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.385733,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5348,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.386956,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5349,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.388186,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5350,Raw,1460.0,,
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,921675961.389425,1514,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,24.0,80.0,1168.0,week3_thursday.tcpdump,5351,Raw,1460.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.3896712,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5352,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.390225,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5353,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.390405,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5354,,,,
Ether,223,IP,209,TCP,189.0,HTTP,169.0,921675961.39295,223,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,24.0,80.0,1168.0,week3_thursday.tcpdump,5355,Raw,169.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.393041,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,17.0,80.0,1168.0,week3_thursday.tcpdump,5356,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.393823,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5357,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675961.3940108,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5358,,,,
Ether,60,Raw,46,,,,,921675961.829293,60,00:10:7b:38:46:32,00:10:7b:38:46:32,,,,,,week3_thursday.tcpdump,5359,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.038859,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5360,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.039875,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5361,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.057774,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5362,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.2078892,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5363,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.208776,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5364,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.227771,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5365,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.3778868,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5366,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.378783,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5367,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.397796,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5368,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.403833,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1168.0,80.0,week3_thursday.tcpdump,5369,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.547877,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5370,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.548775,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5371,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.567764,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5372,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.717865,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5373,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.718796,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5374,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.73776,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5375,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.813428,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,17.0,1168.0,80.0,week3_thursday.tcpdump,5376,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.816674,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1168.0,week3_thursday.tcpdump,5377,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.888109,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5378,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675962.8891528,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5379,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675962.90778,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5380,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.0579869,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5381,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.05884,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5382,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.077764,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5383,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.228134,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5384,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.228968,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5385,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.247764,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5386,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921675963.360327,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,2.0,1428.0,80.0,week3_thursday.tcpdump,5387,,,,
Ether,60,IP,46,TCP,26.0,Padding,2.0,921675963.3645848,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,18.0,80.0,1428.0,week3_thursday.tcpdump,5388,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.365242,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1428.0,80.0,week3_thursday.tcpdump,5389,,,,
Ether,413,IP,399,TCP,379.0,HTTP,359.0,921675963.366827,413,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,24.0,1428.0,80.0,week3_thursday.tcpdump,5390,HTTPRequest,359.0,,
Ether,252,IP,238,TCP,218.0,HTTP,198.0,921675963.373518,252,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,24.0,80.0,1428.0,week3_thursday.tcpdump,5391,HTTPResponse,198.0,Raw,142.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.373625,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,17.0,80.0,1428.0,week3_thursday.tcpdump,5392,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.374416,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,16.0,1428.0,80.0,week3_thursday.tcpdump,5393,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.380101,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.112.100,198.83.178.23,17.0,1428.0,80.0,week3_thursday.tcpdump,5394,,,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.3833448,60,00:60:97:de:54:36,00:10:7b:38:46:32,198.83.178.23,172.16.112.100,16.0,80.0,1428.0,week3_thursday.tcpdump,5395,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.397925,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5396,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.39882,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5397,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.417764,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5398,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.567888,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5399,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.5687869,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5400,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.5877632,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5401,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.7378652,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5402,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.738796,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5403,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.7577608,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5404,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.907904,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5405,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675963.908808,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5406,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675963.927768,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5407,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.077914,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5408,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.0788052,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5409,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675964.097767,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5410,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.247883,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5411,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.2487212,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5412,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675964.267762,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5413,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.4179108,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5414,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.4187868,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5415,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675964.437762,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5416,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.587901,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5417,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.588799,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5418,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675964.6077608,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5419,,,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.7578608,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,24.0,1111.0,23.0,week3_thursday.tcpdump,5420,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,TELNET,6.0,921675964.758792,60,00:10:7b:38:46:32,00:c0:4f:a3:58:23,172.16.112.50,195.73.151.50,24.0,23.0,1111.0,week3_thursday.tcpdump,5421,Padding,5.0,,
Ether,60,IP,46,TCP,26.0,Padding,6.0,921675964.777761,60,00:c0:4f:a3:58:23,00:10:7b:38:46:32,195.73.151.50,172.16.112.50,16.0,1111.0,23.0,week3_thursday.tcpdump,5422,,,,
