layers_0,length_0,layers_1,length_1,layers_2,length_2,layers_3,length_3,layers_4,length_4,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,filename,num_packet,layers_5,length_5,applications,flow_id,day,week,day_week,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,payload_layers,header_length,payload_length
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.188296,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,16.0,8160.0,80.0,week1_monday.tcpdump,16439,None,0,HTTP,35588.0,monday,1,monday_1,0.0040390491485595,374840.6974794876,4742.0,29763.0,18.0,65.0,4.0,54.0,6.0
Ether,851,IP,837,TCP,817.0,HTTP,797.0,Raw,797.0,920295082.192162,851,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,24.0,80.0,8160.0,week1_monday.tcpdump,16440,None,0,HTTP,35588.0,monday,1,monday_1,0.0038658380508422,15520.567393382466,5593.0,30614.0,19.0,66.0,5.0,54.0,797.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.1922632,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,17.0,80.0,8160.0,week1_monday.tcpdump,16441,None,0,HTTP,35588.0,monday,1,monday_1,0.0001013278961181,8398476.950588236,5653.0,30674.0,20.0,67.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.19349,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,16.0,8160.0,80.0,week1_monday.tcpdump,16442,None,0,HTTP,35588.0,monday,1,monday_1,0.001226782798767,48908.41317656205,5713.0,30734.0,21.0,68.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.193942,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,17.0,8160.0,80.0,week1_monday.tcpdump,16443,None,0,HTTP,35588.0,monday,1,monday_1,0.000451922416687,132766.15141123714,5773.0,30794.0,22.0,69.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.197244,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8160.0,week1_monday.tcpdump,16444,None,0,HTTP,35588.0,monday,1,monday_1,0.003301978111267,18170.92602621033,5833.0,30854.0,23.0,70.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,2.0,None,0.0,920295082.204145,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,2.0,8223.0,80.0,week1_monday.tcpdump,16445,None,0,HTTP,35589.0,monday,1,monday_1,0.0069010257720947,8694.35964760753,5893.0,30914.0,24.0,71.0,4.0,58.0,2.0
Ether,60,IP,46,TCP,26.0,Padding,2.0,None,0.0,920295082.207974,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,18.0,80.0,8223.0,week1_monday.tcpdump,16446,None,0,HTTP,35589.0,monday,1,monday_1,0.0038291215896606,15669.39011861399,5953.0,30974.0,25.0,72.0,4.0,58.0,2.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.208639,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,16.0,8223.0,80.0,week1_monday.tcpdump,16447,None,0,HTTP,35589.0,monday,1,monday_1,0.0006649494171142,90232.42739333096,6013.0,31034.0,26.0,73.0,4.0,54.0,6.0
Ether,269,IP,255,TCP,235.0,HTTP,215.0,HTTPRequest,215.0,920295082.209286,269,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,24.0,8223.0,80.0,week1_monday.tcpdump,16448,None,0,HTTP,35589.0,monday,1,monday_1,0.000646948814392,92743.04035378662,6282.0,31303.0,27.0,74.0,5.0,54.0,215.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.22772,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8223.0,week1_monday.tcpdump,16449,None,0,HTTP,35589.0,monday,1,monday_1,0.018433928489685,14592.657238012092,6342.0,31363.0,28.0,75.0,4.0,54.0,6.0
Ether,1078,IP,1064,TCP,1044.0,HTTP,1024.0,HTTPResponse,1024.0,920295082.23427,1078,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,24.0,80.0,8223.0,week1_monday.tcpdump,16450,None,0,HTTP,35589.0,monday,1,monday_1,0.0065500736236572,9160.202380519057,7420.0,32441.0,29.0,76.0,5.0,54.0,1024.0
Ether,614,IP,600,TCP,580.0,HTTP,560.0,Raw,560.0,920295082.2351072,614,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,24.0,80.0,8223.0,week1_monday.tcpdump,16451,None,0,HTTP,35589.0,monday,1,monday_1,0.0008372068405151,1287614.8973373205,8034.0,33055.0,30.0,77.0,5.0,54.0,560.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.235217,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,17.0,80.0,8223.0,week1_monday.tcpdump,16452,None,0,HTTP,35589.0,monday,1,monday_1,0.0001097917556762,5592405.333333333,8094.0,33115.0,31.0,78.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.23628,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,16.0,8223.0,80.0,week1_monday.tcpdump,16453,None,0,HTTP,35589.0,monday,1,monday_1,0.0010631084442138,56438.268670105404,8154.0,33175.0,32.0,79.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.2366332,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,17.0,8223.0,80.0,week1_monday.tcpdump,16454,None,0,HTTP,35589.0,monday,1,monday_1,0.0003530979156494,169924.53747467927,8214.0,33235.0,33.0,80.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,2.0,None,0.0,920295082.239054,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,2.0,8224.0,80.0,week1_monday.tcpdump,16455,None,0,HTTP,35590.0,monday,1,monday_1,0.0024207830429077,24785.368592111092,8274.0,33295.0,34.0,81.0,4.0,58.0,2.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.240236,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8223.0,week1_monday.tcpdump,16456,None,0,HTTP,35589.0,monday,1,monday_1,0.0011819601058959,50763.13464447807,8334.0,33355.0,35.0,82.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,2.0,None,0.0,920295082.241731,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,18.0,80.0,8224.0,week1_monday.tcpdump,16457,None,0,HTTP,35590.0,monday,1,monday_1,0.0014951229095458,40130.47998724286,8394.0,33415.0,36.0,83.0,4.0,58.0,2.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.242374,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,16.0,8224.0,80.0,week1_monday.tcpdump,16458,None,0,HTTP,35590.0,monday,1,monday_1,0.0006430149078369,93310.4338153504,8454.0,33475.0,37.0,84.0,4.0,54.0,6.0
Ether,267,IP,253,TCP,233.0,HTTP,213.0,HTTPRequest,213.0,920295082.242962,267,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,24.0,8224.0,80.0,week1_monday.tcpdump,16459,None,0,HTTP,35590.0,monday,1,monday_1,0.0005878210067749,102071.88805516122,8721.0,33742.0,38.0,85.0,5.0,54.0,213.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.257735,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8224.0,week1_monday.tcpdump,16460,None,0,HTTP,35590.0,monday,1,monday_1,0.0147731304168701,18073.352936429805,8781.0,33802.0,39.0,86.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920295082.263592,1514,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8224.0,week1_monday.tcpdump,16461,None,0,HTTP,35590.0,monday,1,monday_1,0.0058569908142089,10244.168362777824,10295.0,35316.0,40.0,87.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295082.2648232,1514,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8224.0,week1_monday.tcpdump,16462,None,0,HTTP,35590.0,monday,1,monday_1,0.0012311935424804,1229701.0565453137,11809.0,36830.0,41.0,88.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.268288,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,16.0,8224.0,80.0,week1_monday.tcpdump,16463,None,0,HTTP,35590.0,monday,1,monday_1,0.003464937210083,436948.7549714443,11869.0,36890.0,42.0,89.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295082.272704,1514,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8224.0,week1_monday.tcpdump,16464,None,0,HTTP,35590.0,monday,1,monday_1,0.00441575050354,13587.724204956536,13383.0,38404.0,43.0,90.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295082.273936,1514,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8224.0,week1_monday.tcpdump,16465,None,0,HTTP,35590.0,monday,1,monday_1,0.0012320280075073,1228868.1675858733,14897.0,39918.0,44.0,91.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295082.275197,1514,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8224.0,week1_monday.tcpdump,16466,None,0,HTTP,35590.0,monday,1,monday_1,0.0012611150741577,1200524.8617071556,16411.0,41432.0,45.0,92.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.2783448,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,16.0,8224.0,80.0,week1_monday.tcpdump,16467,None,0,HTTP,35590.0,monday,1,monday_1,0.0031477212905883,480982.8635485704,16471.0,41492.0,46.0,93.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295082.282549,1514,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,24.0,80.0,8224.0,week1_monday.tcpdump,16468,None,0,HTTP,35590.0,monday,1,monday_1,0.0042042732238769,14271.19428376999,17985.0,43006.0,47.0,94.0,5.0,54.0,1460.0
Ether,270,IP,256,TCP,236.0,HTTP,216.0,Raw,216.0,920295082.282751,270,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,24.0,80.0,8224.0,week1_monday.tcpdump,16469,None,0,HTTP,35590.0,monday,1,monday_1,0.000201940536499,7497256.500590319,18255.0,43276.0,48.0,95.0,5.0,54.0,216.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.282838,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,17.0,80.0,8224.0,week1_monday.tcpdump,16470,None,0,HTTP,35590.0,monday,1,monday_1,8.71419906616211e-05,3098391.46374829,18315.0,43336.0,49.0,96.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.284657,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,16.0,8224.0,80.0,week1_monday.tcpdump,16471,None,0,HTTP,35590.0,monday,1,monday_1,0.0018188953399658,32987.05465985057,18375.0,43396.0,50.0,97.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.2851212,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.116.201,143.158.17.89,17.0,8224.0,80.0,week1_monday.tcpdump,16472,None,0,HTTP,35590.0,monday,1,monday_1,0.0004643201828002,129221.17586649553,18435.0,43456.0,51.0,98.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295082.288412,60,00:60:97:de:54:36,00:10:7b:38:46:32,143.158.17.89,172.16.116.201,16.0,80.0,8224.0,week1_monday.tcpdump,16473,None,0,HTTP,35590.0,monday,1,monday_1,0.0032905340194702,18234.12237800239,18495.0,43516.0,52.0,99.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,2.0,None,0.0,920295086.802605,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,2.0,8225.0,80.0,week1_monday.tcpdump,16480,None,0,HTTP,72337.0,monday,1,monday_1,4.514193177223206,13.291411697384984,60.0,43576.0,1.0,100.0,4.0,58.0,2.0
Ether,60,IP,46,TCP,26.0,Padding,2.0,None,0.0,920295086.806914,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,18.0,80.0,8225.0,week1_monday.tcpdump,16481,None,0,HTTP,72337.0,monday,1,monday_1,0.004309058189392,13924.156361523776,120.0,43636.0,2.0,101.0,4.0,58.0,2.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.807594,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,16.0,8225.0,80.0,week1_monday.tcpdump,16482,None,0,HTTP,72337.0,monday,1,monday_1,0.0006798505783081,88254.6870068385,180.0,43696.0,3.0,102.0,4.0,54.0,6.0
Ether,231,IP,217,TCP,197.0,HTTP,177.0,HTTPRequest,177.0,920295086.80818,231,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,24.0,8225.0,80.0,week1_monday.tcpdump,16483,None,0,HTTP,72337.0,monday,1,monday_1,0.0005861520767211,102362.51372788286,411.0,43927.0,4.0,103.0,5.0,54.0,177.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.8274572,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16484,None,0,HTTP,72337.0,monday,1,monday_1,0.0192770957946777,11983.13285675415,471.0,43987.0,5.0,104.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,HTTPResponse,1460.0,920295086.8799472,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16485,None,0,HTTP,72337.0,monday,1,monday_1,0.0524901151657104,1143.0723634455928,1985.0,45501.0,6.0,105.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.881161,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16486,None,0,HTTP,72337.0,monday,1,monday_1,0.0012136697769165,1247456.2923092034,3499.0,47015.0,7.0,106.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.8882332,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,16.0,8225.0,80.0,week1_monday.tcpdump,16487,None,0,HTTP,72337.0,monday,1,monday_1,0.0070722103118896,214077.3440312848,3559.0,47075.0,8.0,107.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.892933,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16488,None,0,HTTP,72337.0,monday,1,monday_1,0.0046998262405395,12766.429422954978,5073.0,48589.0,9.0,108.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.894169,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16489,None,0,HTTP,72337.0,monday,1,monday_1,0.0012359619140625,1224956.8395061728,6587.0,50103.0,10.0,109.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.8953972,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16490,None,0,HTTP,72337.0,monday,1,monday_1,0.0012283325195312,1232565.2670807454,8101.0,51617.0,11.0,110.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.898292,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,16.0,8225.0,80.0,week1_monday.tcpdump,16491,None,0,HTTP,72337.0,monday,1,monday_1,0.002894639968872,523035.6853636439,8161.0,51677.0,12.0,111.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.902794,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16492,None,0,HTTP,72337.0,monday,1,monday_1,0.0045020580291748,13327.23825663295,9675.0,53191.0,13.0,112.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.903961,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16493,None,0,HTTP,72337.0,monday,1,monday_1,0.0011669397354125,1297410.6151803045,11189.0,54705.0,14.0,113.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.905194,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16494,None,0,HTTP,72337.0,monday,1,monday_1,0.0012329816818237,1227917.674949241,12703.0,56219.0,15.0,114.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.9064288,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16495,None,0,HTTP,72337.0,monday,1,monday_1,0.0012347698211669,1226139.458582738,14217.0,57733.0,16.0,115.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.908249,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,16.0,8225.0,80.0,week1_monday.tcpdump,16496,None,0,HTTP,72337.0,monday,1,monday_1,0.0018203258514404,831719.2214800261,14277.0,57793.0,17.0,116.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.912746,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16497,None,0,HTTP,72337.0,monday,1,monday_1,0.0044970512390136,13342.076131905418,15791.0,59307.0,18.0,117.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.914014,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16498,None,0,HTTP,72337.0,monday,1,monday_1,0.0012680292129516,1193978.801541788,17305.0,60821.0,19.0,118.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.915258,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16499,None,0,HTTP,72337.0,monday,1,monday_1,0.0012439489364624,1217091.7596550072,18819.0,62335.0,20.0,119.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.91647,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16500,None,0,HTTP,72337.0,monday,1,monday_1,0.0012118816375732,1249296.9222899862,20333.0,63849.0,21.0,120.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.918282,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,16.0,8225.0,80.0,week1_monday.tcpdump,16501,None,0,HTTP,72337.0,monday,1,monday_1,0.0018121004104614,835494.5406223275,20393.0,63909.0,22.0,121.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.922741,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16502,None,0,HTTP,72337.0,monday,1,monday_1,0.0044590234756469,13455.860981152253,21907.0,65423.0,23.0,122.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.9239608,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16503,None,0,HTTP,72337.0,monday,1,monday_1,0.001219630241394,1241359.838920927,23421.0,66937.0,24.0,123.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.9252212,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16504,None,0,HTTP,72337.0,monday,1,monday_1,0.0012606382369995,1200978.9609456265,24935.0,68451.0,25.0,124.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.926465,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16505,None,0,HTTP,72337.0,monday,1,monday_1,0.0012437105178833,1217325.07543372,26449.0,69965.0,26.0,125.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.927692,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16506,None,0,HTTP,72337.0,monday,1,monday_1,0.0012269020080566,1234002.3816556549,27963.0,71479.0,27.0,126.0,5.0,54.0,1460.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.929791,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,16.0,8225.0,80.0,week1_monday.tcpdump,16507,None,0,HTTP,72337.0,monday,1,monday_1,0.0020990371704101,721283.0822353476,28023.0,71539.0,28.0,127.0,4.0,54.0,6.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.933966,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16508,None,0,HTTP,72337.0,monday,1,monday_1,0.004175066947937,14371.027039374125,29537.0,73053.0,29.0,128.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.93518,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16509,None,0,HTTP,72337.0,monday,1,monday_1,0.0012140274047851,1247088.8169677926,31051.0,74567.0,30.0,129.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.936448,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16510,None,0,HTTP,72337.0,monday,1,monday_1,0.0012680292129516,1193978.801541788,32565.0,76081.0,31.0,130.0,5.0,54.0,1460.0
Ether,1514,IP,1500,TCP,1480.0,HTTP,1460.0,Raw,1460.0,920295086.937696,1514,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,24.0,80.0,8225.0,week1_monday.tcpdump,16511,None,0,HTTP,72337.0,monday,1,monday_1,0.0012480020523071,1213139.0306619543,34079.0,77595.0,32.0,131.0,5.0,54.0,1460.0
Ether,308,IP,294,TCP,274.0,HTTP,254.0,Raw,254.0,920295086.937918,308,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,24.0,80.0,8225.0,week1_monday.tcpdump,16512,None,0,HTTP,72337.0,monday,1,monday_1,0.000221848487854,6824477.437936593,34387.0,77903.0,33.0,132.0,5.0,54.0,254.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.941134,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,16.0,8225.0,80.0,week1_monday.tcpdump,16513,None,0,HTTP,72337.0,monday,1,monday_1,0.0032160282135009,95770.30409963672,34447.0,77963.0,34.0,133.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.944054,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,17.0,80.0,8225.0,week1_monday.tcpdump,16514,None,0,HTTP,72337.0,monday,1,monday_1,0.0029199123382568,20548.562096840044,34507.0,78023.0,35.0,134.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.944699,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,16.0,8225.0,80.0,week1_monday.tcpdump,16515,None,0,HTTP,72337.0,monday,1,monday_1,0.0006451606750488,93000.08869179602,34567.0,78083.0,36.0,135.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.945143,60,00:10:7b:38:46:32,00:60:97:de:54:36,172.16.117.132,209.143.199.30,17.0,8225.0,80.0,week1_monday.tcpdump,16516,None,0,HTTP,72337.0,monday,1,monday_1,0.0004439353942871,135154.80128893664,34627.0,78143.0,37.0,136.0,4.0,54.0,6.0
Ether,60,IP,46,TCP,26.0,Padding,6.0,None,0.0,920295086.948972,60,00:60:97:de:54:36,00:10:7b:38:46:32,209.143.199.30,172.16.117.132,16.0,80.0,8225.0,week1_monday.tcpdump,16517,None,0,HTTP,72337.0,monday,1,monday_1,0.0038291215896606,15669.39011861399,34687.0,78203.0,38.0,137.0,4.0,54.0,6.0
